accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/ctc_loss,test/num_examples,test/wer,total_duration,train/ctc_loss,train/wer,validation/ctc_loss,validation/num_examples,validation/wer
56.27024698257446,0.0,34.503788232803345,1,0,34.503788232803345,28.71674130917397,2472.0,1.2771921272317348,91.35180521011353,29.829798606278803,1.2834288185061071,28.703096385466864,5348.0,1.2424274610148216
96.27249240875244,0.2907252311706543,1478.536323785782,3123,0,1478.536323785782,3.180927542764382,2472.0,0.6351634066581358,1579.1261448860168,3.664487086396596,0.7151443087233813,3.611846299525604,5348.0,0.6870757495292811
144.55195784568787,0.5344891548156738,2922.808150291443,5817,0,2922.808150291443,0.7474894873567569,2472.0,0.220746247435663,3075.4614725112915,0.909064188155723,0.2619068208842287,1.132254125961761,5348.0,0.3004683049292714
196.36956310272217,1.0990068912506104,4366.837480545044,8490,0,4366.837480545044,0.4471695063970126,2472.0,0.1390936973168403,4575.530783653259,0.5058617977188152,0.157718084531402,0.718441881051046,5348.0,0.2044319992275382
246.57818341255188,1.2690067291259766,5810.878850698471,11152,0,5810.878850698471,0.3797644249586151,2472.0,0.1189039871630816,6073.505485773087,0.4138437330869277,0.1319478975245919,0.6293829065959136,5348.0,0.1823975281224351
296.89241313934326,1.3238797187805176,7255.057997941971,13953,0,7255.057997941971,0.3453376236734379,2472.0,0.106981089919363,7571.626821041107,0.3643565563472134,0.1169765430764241,0.5845797257536267,5348.0,0.1683194129290783
345.06949400901794,1.3788866996765137,8699.234542608261,16598,0,8699.234542608261,0.3254414488078586,2472.0,0.1028172160948957,9067.568290948868,0.3358469205182249,0.1094962706734407,0.5593431236054077,5348.0,0.1612031091584995
397.0960230827332,1.435218095779419,10143.428053855896,19255,0,10143.428053855896,0.3098995845069744,2472.0,0.0979627485629557,10567.482023477554,0.3144582396286099,0.1035293481785752,0.5392486897864281,5348.0,0.1552937768551151
447.7839241027832,2.0592639446258545,11587.278776407242,21921,0,11587.278776407242,0.2979473427454541,2472.0,0.0949566347774866,12066.26164317131,0.2986269999445335,0.0979245486974381,0.5245190902883251,5348.0,0.1515183701057307
498.09608483314514,2.1342546939849854,13031.53639125824,24576,0,13031.53639125824,0.2880247699770298,2472.0,0.0905896451567038,13564.46136879921,0.2861866999381465,0.093897956977624,0.5111988297925534,5348.0,0.1489402790518032
548.0820968151093,2.2896461486816406,14476.202653884888,27285,0,14476.202653884888,0.2794339473962811,2472.0,0.0883553713972335,15062.653641939163,0.2752973076489947,0.0909469246567938,0.4987399839367972,5348.0,0.1451165934437309
598.7597188949585,2.387713670730591,15920.507537603378,29969,0,15920.507537603378,0.2736140223783156,2472.0,0.0860398513192371,16561.28161096573,0.2655869718499245,0.0880553453680683,0.4893300995981074,5348.0,0.1414377444117221
649.4467489719391,2.9602200984954834,17364.25300168991,32659,0,17364.25300168991,0.2669890069391867,2472.0,0.0842118091523977,18059.92094182968,0.2564540966612544,0.0850718841206356,0.4800935138568562,5348.0,0.1383768647709168
701.2413763999939,3.031700849533081,18808.840725898743,35316,0,18808.840725898743,0.2605453260744029,2472.0,0.0829524912152418,19559.96933746338,0.2488235697633766,0.0827964544373581,0.4717821639071709,5348.0,0.1356635929126635
751.6248226165771,3.091439247131348,20252.96515417099,37984,0,20252.96515417099,0.2564424527522553,2472.0,0.0808400869335608,21058.151204824448,0.2425295432504025,0.0814182250567506,0.4647929421130924,5348.0,0.1333075846086998
802.9702641963959,3.1478402614593506,21697.2575507164,40672,0,21697.2575507164,0.2524002582144186,2472.0,0.0795604574167733,22557.37797689438,0.2370824046901105,0.0796076099881094,0.4588142625771128,5348.0,0.1323999420653695
854.2309837341309,3.71113657951355,23140.9579706192,43315,0,23140.9579706192,0.2491554846603231,2472.0,0.0793573416204578,24056.365270137787,0.2320380546227103,0.0780564263322884,0.4528209827929972,5348.0,0.1306329358373968
904.0663621425628,3.7615346908569336,24585.46113228798,45997,0,24585.46113228798,0.2457351411417095,2472.0,0.07754961103325,25554.25863623619,0.2272364754249908,0.0768781753323964,0.4471133600376266,5348.0,0.1290397335007
955.0516321659088,3.808718919754028,26029.74843263626,48700,0,26029.74843263626,0.2440710236022174,2472.0,0.0776105457721447,27053.011264562607,0.2226765378079649,0.0747973192087342,0.4410958604438944,5348.0,0.1278231062617679
1007.0934019088744,3.964362382888794,27474.1372191906,51373,0,27474.1372191906,0.2419745853892104,2472.0,0.0768996404850405,28553.097028255463,0.2184226900314982,0.0737325694519511,0.4363369608357865,5348.0,0.1263168058707092
1058.8183641433716,4.476622104644775,28917.962745666504,54048,0,28917.962745666504,0.240470623748829,2472.0,0.0751528446367274,30052.945257663727,0.214698846465441,0.0725056750621554,0.4329128364209684,5348.0,0.1247429150774875
1110.9533276557922,6.164546489715576,30360.88210606575,56725,0,30360.88210606575,0.2383691728316244,2472.0,0.0740763309162553,31553.29211330414,0.2115530806793466,0.0712625662090584,0.4298134332439544,5348.0,0.1242601264906097
1162.5664942264557,6.29926609992981,31805.40463948249,59433,0,31805.40463948249,0.2352284630166694,2472.0,0.0739138382792029,33053.08403635025,0.2077698049975292,0.0706193924981083,0.4265507905033345,5348.0,0.1226765799256505
1213.301556110382,6.389819860458374,33249.8558678627,62105,0,33249.8558678627,0.2329113655648876,2472.0,0.0739138382792029,34551.8208694458,0.2046791511402562,0.0694951897092206,0.4239741152737932,5348.0,0.1216530681214696
1262.4732019901276,7.059253215789795,34693.75593662262,64792,0,34693.75593662262,0.2308454797839644,2472.0,0.0727560782402047,36049.16721510887,0.2014899339906951,0.0683926062047346,0.4209596767514829,5348.0,0.1212282141650171
1310.9110140800476,7.1073899269104,36138.43036651611,67479,0,36138.43036651611,0.2292252735332426,2472.0,0.0721467308512583,37545.82101416588,0.1984670243413776,0.067884553021295,0.4182793837074122,5348.0,0.119316371360981
,,,67479,0,36138.43036651611,,,,,,,,,
